Price,Close,High,Low,Open,Volume
Ticker,DEEPAKNTR.NS,DEEPAKNTR.NS,DEEPAKNTR.NS,DEEPAKNTR.NS,DEEPAKNTR.NS
Date,,,,,
2013-08-22,20.644039154052734,20.644039154052734,20.277034363539617,20.644039154052734,500
2013-08-23,20.644039154052734,20.644039154052734,20.644039154052734,20.644039154052734,2640
2013-08-26,20.644039154052734,20.644039154052734,20.644039154052734,20.644039154052734,3410
2013-08-27,20.644039154052734,20.644039154052734,20.644039154052734,20.644039154052734,5140
2013-08-28,20.644039154052734,20.644039154052734,20.644039154052734,20.644039154052734,310
2013-08-29,21.09362030029297,21.09362030029297,21.09362030029297,20.644039211902452,500
2013-08-30,21.102794647216797,21.102794647216797,21.102794647216797,21.102794647216797,1000
2013-09-02,20.644039154052734,20.644039154052734,20.644039154052734,20.644039154052734,500
2013-09-03,20.644039154052734,20.644039154052734,20.644039154052734,20.644039154052734,0
2013-09-04,23.671831130981445,23.671831130981445,23.671831130981445,23.671831130981445,20
2013-09-05,21.09362030029297,21.10279563883362,20.644039211902452,21.09362030029297,4480
2013-09-06,21.102794647216797,21.102794647216797,21.093619309107297,21.102794647216797,2270
2013-09-10,21.102794647216797,21.102794647216797,21.102794647216797,21.102794647216797,12000
2013-09-11,21.107383728027344,21.107383728027344,21.107383728027344,21.107383728027344,1500
2013-09-12,21.107383728027344,21.107383728027344,21.107383728027344,21.107383728027344,0
2013-09-13,21.102794647216797,21.102794647216797,21.102794647216797,21.102794647216797,1000
2013-09-16,21.102794647216797,21.1119699853263,21.102794647216797,21.102794647216797,3280
2013-09-17,21.102794647216797,21.102794647216797,21.102794647216797,21.102794647216797,0
2013-09-18,21.102794647216797,21.102794647216797,21.102794647216797,21.102794647216797,1500
2013-09-19,21.836807250976562,21.92855889489167,21.107384394377906,21.836807250976562,1100
2013-09-20,21.836807250976562,21.836807250976562,21.836807250976562,21.836807250976562,0
2013-09-23,21.836807250976562,21.836807250976562,21.836807250976562,21.836807250976562,0
2013-09-24,21.836807250976562,21.836807250976562,21.836807250976562,21.836807250976562,0
2013-09-25,21.836807250976562,21.836807250976562,21.836807250976562,21.836807250976562,0
2013-09-26,24.130586624145508,25.231602715368314,21.561551411314742,24.130586624145508,19500
2013-09-27,23.304826736450195,23.85533481290524,23.304826736450195,23.304826736450195,3000
2013-09-30,23.304826736450195,23.85533481290524,22.937821935485808,23.304826736450195,4100
2013-10-01,23.304826736450195,23.304826736450195,23.304826736450195,23.304826736450195,0
2013-10-03,24.726972579956055,24.726972579956055,24.726972579956055,24.726972579956055,39200
2013-10-04,24.726972579956055,24.726972579956055,24.726972579956055,24.726972579956055,0
2013-10-07,24.726972579956055,24.726972579956055,24.726972579956055,24.726972579956055,0
2013-10-08,24.726972579956055,24.726972579956055,24.726972579956055,24.726972579956055,0
2013-10-09,24.726972579956055,24.726972579956055,24.726972579956055,24.726972579956055,0
2013-10-10,22.020309448242188,22.020309448242188,21.56155300140381,22.020309448242188,3000
2013-10-11,22.47906494140625,22.47906494140625,22.116646943775443,22.47906494140625,4150
2013-10-14,22.07077407836914,22.07077407836914,22.07077407836914,22.07077407836914,400
2013-10-15,22.157934188842773,22.157934188842773,22.020307616244608,22.157934188842773,5170
2013-10-17,22.203815460205078,22.203815460205078,22.203815460205078,22.203815460205078,5350
2013-10-18,22.020309448242188,22.020309448242188,22.00195877036458,22.020309448242188,3240
2013-10-21,22.249691009521484,22.249691009521484,22.020312751691364,22.249691009521484,7750
2013-10-22,22.02948570251465,22.479066829094492,22.02948570251465,22.02948570251465,6750
2013-10-23,22.93781852722168,22.93781852722168,22.203809034357253,22.93781852722168,2650
2013-10-24,22.93781852722168,22.93781852722168,22.93781852722168,22.93781852722168,2190
2013-10-25,23.846160888671875,23.855336227992378,23.75899779015265,23.846160888671875,17770
2013-10-28,23.846160888671875,23.846160888671875,23.846160888671875,23.846160888671875,0
2013-10-29,24.68109703063965,24.772848672020906,24.58017180013557,24.68109703063965,22330
2013-10-30,24.910472869873047,24.910472869873047,24.777433090131176,24.910472869873047,14000
2013-10-31,24.63980484008789,24.91505971910658,24.63980484008789,24.63980484008789,4390
2013-11-01,24.40584373474121,24.40584373474121,23.809460693764173,24.40584373474121,21010
2013-11-05,25.231605529785156,25.231605529785156,24.41043103890261,25.231605529785156,14120
2013-11-06,25.78211212158203,25.78211212158203,25.415107321812055,25.78211212158203,6100
2013-11-07,25.965614318847656,25.965614318847656,25.782112789219294,25.965614318847656,11980
2013-11-08,25.965614318847656,25.965614318847656,25.782112789219294,25.965614318847656,14840
2013-11-11,25.79128646850586,25.87386276403069,25.79128646850586,25.87386276403069,5000
2013-11-12,25.873863220214844,25.873863220214844,25.69035994914278,25.873863220214844,8810
2013-11-13,25.690364837646484,25.690364837646484,25.690364837646484,25.690364837646484,12500
2013-11-14,25.873863220214844,25.873863220214844,25.69035994914278,25.873863220214844,34850
2013-11-18,25.736236572265625,25.873864909564105,25.736236572265625,25.736236572265625,16550
2013-11-19,26.094064712524414,26.14911499092165,25.69035858757215,26.094064712524414,8880
2013-11-20,25.690364837646484,26.69962952055747,25.690364837646484,25.690364837646484,35260
2013-11-21,25.736236572265625,25.76376258972872,25.69494842107948,25.736236572265625,2280
2013-11-22,27.020755767822266,27.020755767822266,26.057366167007107,27.020755767822266,44730
2013-11-25,27.502452850341797,27.883219839837125,27.158385471271675,27.502452850341797,8270
2013-11-26,26.974876403808594,27.020753094556458,26.332618483489824,26.974876403808594,108490
2013-11-27,26.42436981201172,26.42436981201172,26.42436981201172,26.42436981201172,2810
2013-11-28,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,31900
2013-11-29,27.525388717651367,27.70889200910921,27.525388717651367,27.525388717651367,6290
2013-12-02,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,17500
2013-12-03,27.479515075683594,27.479515075683594,27.479515075683594,27.479515075683594,5000
2013-12-04,27.525388717651367,27.525388717651367,27.47951376979545,27.525388717651367,14590
2013-12-05,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,1800
2013-12-06,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,6590
2013-12-09,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,90
2013-12-10,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,5400
2013-12-11,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,800
2013-12-12,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,250
2013-12-13,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,6450
2013-12-16,27.525388717651367,27.525388717651367,27.525388717651367,27.525388717651367,0
2013-12-17,26.42436981201172,26.60787308501861,26.42436981201172,26.42436981201172,1100
2013-12-18,26.1215877532959,26.1215877532959,25.69035738435032,26.1215877532959,11350
2013-12-19,26.13994026184082,26.13994026184082,26.13994026184082,26.13994026184082,500
2013-12-20,27.341882705688477,27.44280968094981,27.341882705688477,27.341882705688477,5680
2013-12-23,27.341882705688477,27.525385978887826,27.341882705688477,27.341882705688477,1100
2013-12-24,27.548320770263672,27.548320770263672,27.525383300849647,27.548320770263672,3980
2013-12-26,27.617136001586914,27.617136001586914,27.525384370349055,27.617136001586914,6500
2013-12-27,27.617136001586914,27.617136001586914,27.617136001586914,27.617136001586914,0
2013-12-30,27.617136001586914,27.617136001586914,27.525384370349055,27.617136001586914,6370
2013-12-31,27.534564971923828,27.534564971923828,27.534564971923828,27.534564971923828,100
2014-01-01,27.534564971923828,27.534564971923828,27.534564971923828,27.534564971923828,0
2014-01-02,27.846515655517578,27.846515655517578,27.676776266394793,27.846515655517578,1750
2014-01-03,27.846515655517578,27.846515655517578,27.846515655517578,27.846515655517578,0
2014-01-06,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,3500
2014-01-07,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,23050
2014-01-08,28.2593994140625,28.2593994140625,27.9841462168544,28.2593994140625,23270
2014-01-09,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,2450
2014-01-10,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,4000
2014-01-13,27.52997398376465,28.433724756483482,27.525387189240583,27.525387189240583,5420
2014-01-14,27.984142303466797,28.433723396045053,26.332619851137814,26.332619851137814,3670
2014-01-15,27.984142303466797,27.984142303466797,26.69962464609793,26.69962464609793,43500
2014-01-16,27.984142303466797,27.984142303466797,26.69962464609793,26.69962464609793,64920
2014-01-17,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,27540
2014-01-20,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,11680
2014-01-21,27.984142303466797,27.984142303466797,26.61704834847979,27.984142303466797,25240
2014-01-22,28.305273056030273,28.442899639767695,27.98414319396499,27.98414319396499,31830
2014-01-23,27.993318557739258,28.34197268685143,27.98414321881302,27.98414321881302,22940
2014-01-24,27.984142303466797,28.25939546218266,27.984142303466797,27.984142303466797,22740
2014-01-27,27.961204528808594,28.167645270616113,27.06662914765394,27.98414200011679,36420
2014-01-28,27.979557037353516,27.979557037353516,27.259307791008425,27.617139016903405,480
2014-01-29,27.984142303466797,28.15847023732919,27.89239066722254,27.95661628758845,41800
2014-01-30,27.557497024536133,28.034604104289105,27.520797422256486,27.984140619889896,25460
2014-01-31,27.984142303466797,27.984142303466797,27.95661628758845,27.961204831909956,6120
2014-02-03,27.892393112182617,27.892393112182617,27.066631813634466,27.066631813634466,20
2014-02-04,27.984142303466797,28.11718208852012,26.81890054820363,27.25013271354656,7260
2014-02-05,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,4000
2014-02-06,27.984142303466797,27.984142303466797,27.984142303466797,27.984142303466797,0
2014-02-07,29.534738540649414,30.268751649484525,27.984143023304732,27.984143023304732,38060
2014-02-10,29.979736328125,31.36976795167329,29.72742235522328,30.2779287506764,46990
2014-02-11,32.502891540527344,32.84695885429446,30.277923611506697,30.277923611506697,88720
2014-02-12,32.112953186035156,33.01211545524004,32.112953186035156,32.52583471271958,17290
2014-02-13,32.14506530761719,32.16341598618992,32.10836395047173,32.11295249512342,21090
2014-02-14,32.21387481689453,32.29645110850852,32.1129478493626,32.11753639335047,4370
2014-02-17,32.475372314453125,32.64969852046553,32.11295426771339,32.11295426771339,7700
2014-02-18,32.112953186035156,32.37444423626293,32.112953186035156,32.112953186035156,9530
2014-02-19,32.576297760009766,32.84696239600805,32.15882769427589,32.163416238963656,10200
2014-02-20,32.975406646728516,33.25983685640912,32.57170230075928,32.984583734155855,462620
2014-02-21,33.947975158691406,34.01678932185766,32.93871243236542,33.213965584996714,225620
2014-02-24,37.342769622802734,37.342769622802734,33.539678854273184,33.94797174799642,189160
2014-02-25,37.15927505493164,41.049531563660516,36.88402186564269,38.16853791566919,99380
2014-02-26,37.75566101074219,38.44379575455862,36.70969326011239,38.072200612874425,26130
2014-02-28,37.5079231262207,37.89327681072051,35.41599162454037,37.20514223122788,177880
2014-03-03,37.53545379638672,38.53554302929111,37.159273635387855,37.6639050464789,44270
2014-03-04,37.94833755493164,38.5355453043254,37.61803232088908,37.61803232088908,26000
2014-03-05,38.07219696044922,38.342865087068525,37.709778943470056,37.94833425846002,120820
2014-03-06,38.081363677978516,38.53553500339972,38.07677863431164,38.53553500339972,56510
2014-03-07,38.90713119506836,39.453052459577975,38.07678318773223,38.081371731981164,31960
2014-03-10,38.27864074707031,38.847497786446596,38.07219823678887,38.54013179339953,34630
2014-03-11,37.498748779296875,38.44378938423014,36.93448034288871,38.081371392537186,83300
2014-03-12,38.43002700805664,38.627292425313236,37.61802961611403,37.61802961611403,39720
2014-03-13,38.0767822265625,39.45764000780028,38.0767822265625,38.08595581479506,32480
2014-03-14,38.15935516357422,38.41167256819161,37.696010247837435,37.696010247837435,19920
2014-03-18,38.16394805908203,38.168533103300916,38.07678321845068,38.07678321845068,10220
2014-03-19,38.0767822265625,38.6777520067541,38.0767822265625,38.08137077069561,19250
2014-03-20,38.0767822265625,38.173120653155785,38.07219368242939,38.08595581479506,525180
2014-03-21,38.72821807861328,39.70537154223914,38.07678476955198,38.07678476955198,66230
2014-03-24,38.173118591308594,39.361299455182504,37.61343523844419,37.61343523844419,22000
2014-03-25,38.764923095703125,39.911814311552334,38.16853826344785,38.16853826344785,19650
2014-03-26,38.71903991699219,39.26495763967336,38.71903991699219,38.81078979474417,9160
2014-03-27,39.411766052246094,39.430113229170054,38.71904287223586,38.72363141648373,14690
2014-03-28,39.008060455322266,39.04017326688004,38.63188030563094,38.99888686632031,5780
2014-03-31,39.177799224853516,39.177799224853516,38.98970741140421,38.98970741140421,9030
2014-04-01,41.1550407409668,41.288080531572604,38.998886824331585,38.998886824331585,30750
2014-04-02,42.63223648071289,43.4901122910009,41.187152982113176,41.19633007101211,42120
2014-04-03,42.43497848510742,43.91676359817014,41.76060583458181,43.91676359817014,10580
2014-04-04,41.76518249511719,43.12310100022668,41.49451440286429,42.93959774277221,12000
2014-04-07,43.338722229003906,44.77462865210765,41.83858668310975,41.84317522760205,23510
2014-04-09,43.123104095458984,43.58644906628135,42.48084439828582,43.123104095458984,17450
2014-04-10,44.39385223388672,44.958124107082114,43.12309863332366,44.953535563388385,22680
2014-04-11,44.26541519165039,45.87564791338562,43.58186551771634,44.815921566597346,21800
2014-04-15,44.22412109375,44.73334101729062,44.22412109375,44.40762436800466,17560
2014-04-16,44.56819152832031,45.14163711283284,43.591038012289154,45.14163711283284,29170
2014-04-17,44.22412109375,44.49937425511508,43.13227853695335,44.03144423079783,77770
2014-04-21,44.22412109375,45.87564356197431,44.03602927512966,44.03602927512966,25090
2014-04-22,42.81573486328125,44.05437932173856,41.60920671488993,44.05437932173856,18990
2014-04-23,43.21486282348633,43.93052537536392,42.70105776063876,43.93052537536392,7980
2014-04-24,43.21486282348633,43.21486282348633,43.21486282348633,43.21486282348633,0
2014-04-25,41.94868850708008,43.1276923760985,41.65508467588719,42.66434740810852,14340
2014-04-28,48.46761703491211,50.33475554595728,45.967392416905724,45.967392416905724,554470
2014-04-29,49.178688049316406,50.18336575415962,48.62818173161355,49.403481220741604,252370
2014-04-30,48.28870391845703,49.55028772160559,48.16942975527806,49.45394928209913,147590
2014-05-02,48.95848083496094,49.912698501951446,48.646529838106105,49.16951186229652,186470
2014-05-05,51.55046081542969,55.18381086693095,50.6467100968039,51.839476103605776,952700
2014-05-06,56.33987808227539,57.3262051423906,51.83947846151246,52.29823490807452,823950
2014-05-07,56.58301544189453,58.99607505374333,55.9682800540701,57.06929609940278,342000
2014-05-08,57.39501190185547,58.26206119395176,56.86744135639173,57.711554929140405,163970
2014-05-09,55.298500061035156,58.07856288514787,53.85800516206957,53.85800516206957,140540
2014-05-12,55.37189865112305,56.83074421086437,53.94975444509397,55.96828339882898,92590
2014-05-13,56.86286163330078,57.23904178928424,55.37190314311706,55.37190314311706,64580
2014-05-14,57.19775390625,57.80331227580469,56.42704293590458,57.80331227580469,39570
2014-05-15,56.4866828918457,57.803315220775644,56.42704581075718,57.803315220775644,45830
2014-05-16,56.661006927490234,57.79872089937768,54.32593490851975,57.79872089937768,62340
2014-05-19,61.216461181640625,63.308389452225036,56.5279697506081,56.5279697506081,160010
2014-05-20,64.14791107177734,66.51968092402589,61.565110186222896,62.280769081670584,107450
2014-05-21,65.37738037109375,66.41875949175302,63.77632481121025,64.40940396379989,51360
2014-05-22,73.41938018798828,76.4288284214458,65.83155148063366,66.51968616510023,321510
2014-05-23,78.83270263671875,82.3009001004749,74.52039502835827,74.52039502835827,208760
2014-05-26,76.07099151611328,81.02555516033439,72.66701278267254,79.08960254376971,188450
2014-05-27,75.13512420654297,78.80059043938147,73.49277542011748,77.07107681511859,34040
2014-05-28,78.68131256103516,80.83288133150465,74.31854144441512,76.61232358776127,126850
2014-05-29,79.45661163330078,82.20915019103684,79.01161733979471,79.82361817434577,87370
2014-05-30,81.46598052978516,84.63139759606841,79.82363141131424,81.5669075203107,152190
2014-06-02,83.6496353149414,84.86992894629331,80.74112159214931,83.03490345556264,105650
2014-06-03,84.36530303955078,85.0488526270083,81.79627128145295,83.65423618690576,76530
2014-06-04,87.57203674316406,89.36577651716458,83.50286842215378,83.50286842215378,166510
2014-06-05,85.75993347167969,89.46668649635397,83.21841877156112,89.36575951547891,110490
2014-06-06,82.16786193847656,85.78286473608158,81.19988562084681,84.41576557654085,126780
2014-06-09,80.62644958496094,83.82398274017082,77.3050502228589,83.80104351666216,162550
2014-06-10,80.42459106445312,84.0212399048076,78.91528544397023,82.57615990647147,62460
2014-06-11,79.97960662841797,82.12199864604646,79.54837439787624,80.65397924425345,66240
2014-06-12,82.40641784667969,84.77818769467707,81.65864264312835,81.65864264312835,149000
2014-06-13,80.91545867919922,85.68652259290086,77.82802296767058,84.41118031981341,104560
2014-06-16,82.90646362304688,84.41118417219803,81.65864555788723,82.39265865506385,182380
2014-06-17,84.9616928100586,85.31035219074812,83.49367357577286,83.92031371258352,1183090
2014-06-18,84.7369155883789,87.05822234174914,83.97996316875691,84.86995189239626,704830
2014-06-19,83.01197052001953,86.24620459224205,82.11739692559217,86.24620459224205,185660
2014-06-20,88.31061553955078,91.75128887226055,85.83333354002687,89.91626309481533,225990
2014-06-23,92.02654266357422,96.33885030580711,88.63174088132902,89.77863195639816,498077
2014-06-24,86.56734466552734,92.62292868186314,85.60396027660359,92.62292868186314,197141
2014-06-25,81.2457504272461,87.48483243686299,80.83286552215556,86.93432623014182,144201
2014-06-26,78.90611267089844,83.44779891413799,78.44735620188158,83.44779891413799,110144
2014-06-27,77.43807983398438,79.82361165587056,76.06181066750385,79.82361165587056,82076
2014-06-30,80.37413787841797,82.34679224017404,77.07109245877014,77.16284235930254,111965
2014-07-01,83.7689208984375,84.41117705425827,79.86949152364839,82.07151662935797,100626
2014-07-02,82.11740112304688,85.23694625287447,81.29163814749434,85.23694625287447,131420
2014-07-03,82.0715103149414,83.86066432576041,80.05298512331986,81.65863238940364,98115
2014-07-04,82.20913696289062,82.57614344488115,80.74111803499491,81.8421304809001,44190
2014-07-07,79.4107437133789,84.22768640309695,77.07108303548871,84.22768640309695,103558
2014-07-08,76.06182098388672,81.61276984153514,75.23605797198549,81.61276984153514,83759
2014-07-09,76.33706665039062,77.07107973359474,73.58452808847653,76.06181699423975,54207
2014-07-10,74.82316589355469,77.71332539153468,72.4835056332154,77.39219733621097,79309
2014-07-11,72.6670150756836,76.61232313916459,71.74950222371756,73.40102815728345,58660
2014-07-14,76.47470092773438,77.71334197694043,71.65775806965786,75.97007301883387,138778
2014-07-15,75.64892578125,78.53909243330732,74.96079119743001,76.84169519323143,49033
2014-07-16,76.9334487915039,77.98858993773376,76.24531417440626,76.52057082127224,33474
2014-07-17,77.8509750366211,78.67673811952191,74.50205125600966,77.02521195372029,76610
2014-07-18,75.83245086669922,77.80510521714699,75.51132271664228,77.57572696709653,26188
2014-07-21,75.32781219482422,79.27312070079311,73.85979286704567,76.153575254221,86365
2014-07-22,74.63967895507812,77.07108973359203,74.31855081453519,76.52058334979436,41664
2014-07-23,74.36442565917969,76.61232953410523,73.90566919490361,75.09843180198054,62750
2014-07-24,77.30046081542969,79.54836459104415,73.44690948578554,74.50204370695081,163464
2014-07-25,76.6123275756836,79.68599440774832,75.69481467058559,79.64012296253419,90767
2014-07-28,75.37368774414062,76.74995712352214,74.8690528383402,76.33707210966685,38625
2014-07-30,77.02522277832031,78.58499926523744,74.9608182809852,76.01595975741482,49063
2014-07-31,75.02877807617188,77.4430689319316,73.45019810876423,77.4430689319316,40065
2014-08-01,75.12162780761719,76.93234402775198,73.35733603049871,74.2859099043025,45754
2014-08-04,77.25733184814453,78.83591144688596,76.09661468044732,76.14304620093735,75689
2014-08-05,77.16449737548828,78.69664588031509,76.65378593018424,77.67521590524966,58948
2014-08-06,76.00377655029297,77.30378149991569,75.5394895743175,76.83949452394022,44215
2014-08-07,76.70021057128906,78.88235804268118,76.050211608562,76.050211608562,96615
2014-08-08,74.2394790649414,78.00020612248676,73.12519323983135,77.11806376797934,128624
2014-08-11,69.87518310546875,74.70376435339303,69.64303964000207,74.19305298004015,125321
2014-08-12,70.15377044677734,71.50019994970963,68.7144778737469,69.87519540539803,41153
2014-08-13,64.58231353759766,70.85018697039065,63.60730816982516,70.10732506309196,56068
2014-08-14,66.76446533203125,66.99660880878764,64.72159848590094,64.7680300150349,19569
2014-08-18,65.83589172363281,67.64660801676332,65.37160476801404,65.37160476801404,24780
2014-08-19,66.11445617675781,67.78589196305401,65.00017037553124,67.78589196305401,47238
2014-08-20,68.4358901977539,69.64303904159065,66.48588652148062,67.41446037536849,60550
2014-08-21,69.08589935302734,69.87518574857843,68.43589337445962,68.71446837733959,26082
2014-08-22,69.41089630126953,69.8751832330506,68.94660936948847,69.59660824019942,24982
2014-08-25,69.27162170410156,70.85020181678271,68.76091023471523,69.41090922646426,36959
2014-08-26,70.15377044677734,70.47876993874814,67.36804837081463,68.760909408796,26973
2014-08-27,71.4537582397461,71.91804518629273,69.41089850872348,69.6430419819968,41144
2014-08-28,71.50019836425781,73.07877133851689,69.08590736884967,71.91805383260362,49287
2014-09-01,71.36091613769531,73.45020780324926,71.03591662883406,73.45020780324926,26169
2014-09-02,70.66447448730469,72.38233483680968,70.20018752341377,71.5001924391997,20068
2014-09-03,68.52876281738281,71.50019673085627,68.01804429266522,70.61805428029744,39558
2014-09-04,67.87874603271484,69.13231929512551,65.00016855639433,68.71446390247401,33300
2014-09-05,69.36446380615234,70.01446975224717,67.87874706208113,67.87874706208113,22544
2014-09-08,76.37519836425781,77.11806027027623,68.34303322881546,70.57161186241451,180133
2014-09-09,75.30734252929688,78.83592621382573,74.05376917026523,78.83592621382573,74536
2014-09-10,75.95735168457031,78.37164252943988,75.2144896933226,78.37164252943988,39377
2014-09-11,75.53948974609375,77.53592516421955,75.0752027690625,75.30734625757812,33749
2014-09-12,78.04664611816406,81.52879855500439,77.16449658349015,78.00021458522328,275100
2014-09-15,81.01806640625,81.71449677650429,77.5359145549785,79.57877414060869,92321
2014-09-16,76.09662628173828,81.90021300500862,75.21448393358376,81.48235759471574,81199
2014-09-17,78.09305572509766,79.85734737468538,75.30733430505049,79.85734737468538,42433
2014-09-18,79.95021057128906,80.78592848979898,77.35020792803843,78.00020681773695,47468
2014-09-19,78.13949584960938,80.64664256981764,76.46805997983273,79.85735616415629,27304
2014-09-22,76.14306640625,77.53592737709604,75.910922911109,76.14306640625,28565
2014-09-23,75.40020751953125,77.53593059731209,74.28592153035888,76.14306956861785,34119
2014-09-24,73.8216323852539,76.70021034439121,73.35734538912023,74.84306235985652,25945
2014-09-25,72.47518920898438,78.9287743996434,71.91803925153974,73.17161957133418,19929
2014-09-26,73.17162322998047,74.75019596312099,70.57161358008938,71.96447437443324,16193
2014-09-29,75.07520294189453,78.00021232081657,73.0787675191727,78.00021232081657,14586
2014-09-30,72.89305877685547,75.49306880267912,72.66091527756612,74.5180632718809,22085
2014-10-01,71.1287612915039,74.19305808008696,70.66447432865537,72.89305316721969,21729
2014-10-07,67.46088409423828,71.03589160106071,66.95016569992559,69.64303098143206,41058
2014-10-08,66.81089782714844,68.34304637524963,66.11446731296222,68.34304637524963,12781
2014-10-09,64.35016632080078,67.73945497831001,63.6073044568653,66.81088119061855,78261
2014-10-10,68.20375061035156,68.90018104034613,64.21088706239007,65.46446041948896,31151
2014-10-13,65.97517395019531,69.59660624679661,63.42159589853964,69.59660624679661,41401
2014-10-14,66.34661102294922,67.7859035905032,65.00018152514005,66.48589854310889,19324
2014-10-15,66.34661102294922,66.34661102294922,66.34661102294922,66.34661102294922,0
2014-10-16,65.74303436279297,66.99660769963279,65.04660394405346,65.09302838796215,10884
2014-10-17,65.27874755859375,66.81088881557952,65.00017255671092,66.81088881557952,7344
2014-10-20,64.81446075439453,66.3930335433202,62.81802546172505,65.27874770224992,23301
2014-10-21,64.67517852783203,65.74304001188185,64.16446000975601,64.7680345080848,10607
2014-10-22,64.81446075439453,66.16089006939251,64.11803033261145,65.46445964760943,9010
2014-10-27,64.3037338256836,66.39302481640978,63.74659097838108,65.55730700322816,170452
2014-10-28,69.13233947753906,69.82877005824413,63.932325891832924,64.53590047866895,572313
2014-10-29,70.43234252929688,74.28592637699509,70.10734301828911,72.38234667980139,77104
2014-10-30,68.76091003417969,71.50020060000729,68.25019148182514,70.94305759663904,52225
2014-10-31,68.29660034179688,72.10375119931588,66.85730823354265,68.94659911584087,45055
2014-11-03,70.43234252929688,71.1287730890812,68.11090733001578,69.45734399627361,44736
2014-11-05,76.65379333496094,78.00022292064118,68.94662561735247,70.71091779078239,196362
2014-11-07,80.50735473632812,83.52521992782593,73.54305044825625,77.30377759759773,951304
2014-11-10,84.0823745727539,84.68594197675459,80.87879017299684,82.1787951286465,243163
2014-11-11,80.73948669433594,85.10378767625897,78.60377126801484,84.45378178476116,109904
2014-11-12,82.68950653076172,83.38593693809169,80.73949572267261,80.73949572267261,78842
2014-11-13,80.9716567993164,84.40738513992777,80.18237024960095,82.64309297414982,103258
2014-11-14,82.55020904541016,84.12878161059848,80.92520495823459,81.62163528130984,62180
2014-11-17,80.87877655029297,82.50378070003546,79.53234737428866,82.50378070003546,44819
2014-11-18,81.66808319091797,82.13237020640803,79.99665418582835,80.36808521511192,52479
2014-11-19,81.48236846923828,83.80380346836188,79.85736396985176,81.71451196915064,63295
2014-11-20,81.76094055175781,82.17879600273461,79.99664859921445,81.71450901966833,27313
2014-11-21,82.03951263427734,84.03594817918257,81.25022614009364,82.45737519081518,67824
2014-11-24,79.9037857055664,84.03593666352624,79.85735417749456,82.87521930629522,48155
2014-11-25,79.34663391113281,81.01806970150807,78.00020464099345,80.78592623531463,49607
2014-11-26,78.69664001464844,79.85735741899428,78.00020957204093,78.51092806373583,28036
2014-11-27,79.34663391113281,79.85735237054091,78.2787796342081,78.60377906998764,16053
2014-11-28,79.11449432373047,81.38950465463815,78.65020736858074,80.4609307443387,30116
2014-12-01,80.78593444824219,82.45737040854038,78.7894990191241,79.114498487944,50389
2014-12-02,78.8823471069336,80.87878233633269,78.60377919772262,80.87878233633269,15247
2014-12-03,78.92878723144531,80.32164818258846,78.32521273572519,78.78949971943958,47211
2014-12-04,79.43950653076172,79.85736198644278,78.6966445157096,78.6966445157096,27279
2014-12-05,79.8109359741211,80.3216545303515,78.60379397173841,78.92879346913152,137073
2014-12-08,79.8109359741211,80.13594255597191,78.74308149475195,79.76451152275504,140494
2014-12-09,80.18236541748047,84.03594902733832,79.39307891533068,80.78593994893298,718642
2014-12-10,80.41450500488281,81.7145099897937,78.92878805832346,78.92878805832346,124128
2014-12-11,80.04308319091797,81.38951986312199,79.16094064507861,81.34308832514812,36595
2014-12-12,79.9037857055664,81.48235847761799,79.48592320628931,79.5787791779765,65182
2014-12-15,76.14306640625,79.810930795695,74.84306141656891,79.76450634734114,34730
2014-12-16,77.11807250976562,77.35021600668308,75.21449300125947,75.6787799950944,88211
2014-12-17,77.07164001464844,77.95378245814165,73.91448707908465,76.83949652062842,94847
2014-12-18,78.3252182006836,79.25379223290143,75.91092713380873,76.3287826145237,19868
2014-12-19,77.3966293334961,79.90378299060113,77.21091739643185,79.90378299060113,11794
2014-12-22,77.30377197265625,77.6287713988933,76.70019756138392,77.25734044699831,19902
2014-12-23,79.34663391113281,79.85735237054091,77.30377424241314,77.76806117480001,13080
2014-12-24,77.81449127197266,79.95020687103444,77.30377282194905,79.85735090315458,13236
2014-12-26,77.76805877685547,78.88234454644288,77.0716283997493,77.44305935109716,14586
2014-12-29,74.19305419921875,78.23234914782338,73.35733629291451,77.76806220926063,537257
2014-12-30,74.70377349853516,75.95735403308203,73.86806258811353,74.61091751787245,24191
2014-12-31,75.8644790649414,78.00020170737825,74.9823367603666,75.26091174310396,38997
